DEPT,GR,RES_DEP
5600.8524,-999.25,-999.25
5601.0048,-999.25,-999.25
5601.1572,-999.25,-999.25
5601.3096,-999.25,-999.25
5601.462,-999.25,-999.25
5601.6144,-999.25,-999.25
5601.7668,-999.25,-999.25
5601.9192,-999.25,-999.25
5602.0716,-999.25,-999.25
5602.224,-999.25,-999.25
5602.3764,-999.25,-999.25
5602.5288,-999.25,-999.25
5602.6812,-999.25,-999.25
5602.8336,-999.25,-999.25
5602.986,-999.25,-999.25
5603.1384,-999.25,-999.25
5603.2908,-999.25,-999.25
5603.4432,-999.25,-999.25
5603.5956,-999.25,-999.25
5603.748,-999.25,-999.25
5603.9004,-999.25,-999.25
5604.0528,-999.25,-999.25
5604.2052,-999.25,-999.25
5604.3576,-999.25,-999.25
5604.51,-999.25,-999.25
5604.6624,-999.25,-999.25
5604.8148,-999.25,-999.25
5604.9672,-999.25,-999.25
5605.1196,-999.25,-999.25
5605.272,-999.25,-999.25
5605.4244,-999.25,-999.25
5605.5768,-999.25,-999.25
5605.7292,-999.25,-999.25
5605.8816,-999.25,-999.25
5606.034,-999.25,-999.25
5606.1864,-999.25,-999.25
5606.3388,-999.25,-999.25
5606.4912,-999.25,-999.25
5606.6436,-999.25,-999.25
5606.796,-999.25,-999.25
5606.9484,-999.25,-999.25
5607.1008,-999.25,-999.25
5607.2532,-999.25,-999.25
5607.4056,-999.25,-999.25
5607.558,-999.25,-999.25
5607.7104,-999.25,-999.25
5607.8628,-999.25,-999.25
5608.0152,-999.25,-999.25
5608.1676,-999.25,-999.25
5608.32,-999.25,-999.25
5608.4724,-999.25,-999.25
5608.6248,-999.25,-999.25
5608.7772,-999.25,-999.25
5608.9296,-999.25,-999.25
5609.082,-999.25,-999.25
5609.2344,-999.25,-999.25
5609.3868,-999.25,-999.25
5609.5392,-999.25,-999.25
5609.6916,-999.25,-999.25
5609.844,-999.25,-999.25
5609.9964,-999.25,-999.25
5610.1488,-999.25,-999.25
5610.3012,-999.25,-999.25
5610.4536,-999.25,-999.25
5610.606,-999.25,-999.25
5610.7584,-999.25,-999.25
5610.9108,-999.25,-999.25
5611.0632,-999.25,-999.25
5611.2156,-999.25,-999.25
5611.368,-999.25,-999.25
5611.5204,-999.25,-999.25
5611.6728,-999.25,-999.25
5611.8252,-999.25,-999.25
5611.9776,-999.25,-999.25
5612.13,-999.25,-999.25
5612.2824,-999.25,-999.25
5612.4348,-999.25,-999.25
5612.5872,-999.25,-999.25
5612.7396,-999.25,-999.25
5612.892,-999.25,-999.25
5613.0444,-999.25,-999.25
5613.1968,-999.25,-999.25
5613.3492,-999.25,-999.25
5613.5016,-999.25,-999.25
5613.654,-999.25,-999.25
5613.8064,-999.25,-999.25
5613.9588,-999.25,-999.25
5614.1112,-999.25,-999.25
5614.2636,-999.25,-999.25
5614.416,-999.25,-999.25
5614.5684,-999.25,-999.25
5614.7208,-999.25,-999.25
5614.8732,-999.25,-999.25
5615.0256,-999.25,-999.25
5615.178,-999.25,-999.25
5615.3304,-999.25,-999.25
5615.4828,-999.25,-999.25
5615.6352,-999.25,-999.25
5615.7876,-999.25,-999.25
5615.94,-999.25,-999.25
5616.0924,-999.25,-999.25
5616.2448,-999.25,-999.25
5616.3972,-999.25,-999.25
5616.5496,-999.25,-999.25
5616.702,-999.25,-999.25
5616.8544,-999.25,-999.25
5617.0068,-999.25,-999.25
5617.1592,-999.25,-999.25
5617.3116,-999.25,-999.25
5617.464,-999.25,-999.25
5617.6164,-999.25,-999.25
5617.7688,-999.25,-999.25
5617.9212,-999.25,-999.25
5618.0736,-999.25,-999.25
5618.226,-999.25,-999.25
5618.3784,-999.25,-999.25
5618.5308,-999.25,-999.25
5618.6832,-999.25,-999.25
5618.8356,-999.25,-999.25
5618.988,-999.25,-999.25
5619.1404,-999.25,-999.25
5619.2928,-999.25,-999.25
5619.4452,-999.25,-999.25
5619.5976,-999.25,-999.25
5619.75,-999.25,-999.25
5619.9024,-999.25,-999.25
5620.0548,-999.25,-999.25
5620.2072,-999.25,-999.25
5620.3596,-999.25,-999.25
5620.512,-999.25,-999.25
5620.6644,-999.25,-999.25
5620.8168,-999.25,-999.25
5620.9692,-999.25,-999.25
5621.1216,-999.25,-999.25
5621.274,-999.25,-999.25
5621.4264,-999.25,-999.25
5621.5788,-999.25,-999.25
5621.7312,-999.25,-999.25
5621.8836,-999.25,-999.25
5622.036,-999.25,-999.25
5622.1884,-999.25,-999.25
5622.3408,-999.25,-999.25
5622.4932,-999.25,-999.25
5622.6456,-999.25,-999.25
5622.798,-999.25,-999.25
5622.9504,-999.25,-999.25
5623.1028,-999.25,-999.25
5623.2552,-999.25,-999.25
5623.4076,-999.25,-999.25
5623.56,-999.25,-999.25
5623.7124,-999.25,-999.25
5623.8648,-999.25,-999.25
5624.0172,-999.25,-999.25
5624.1696,-999.25,-999.25
5624.322,-999.25,-999.25
5624.4744,-999.25,-999.25
5624.6268,-999.25,-999.25
5624.7792,-999.25,-999.25
5624.9316,-999.25,-999.25
5625.084,-999.25,-999.25
5625.2364,-999.25,-999.25
5625.3888,-999.25,-999.25
5625.5412,-999.25,-999.25
5625.6936,-999.25,-999.25
5625.846,-999.25,-999.25
5625.9984,-999.25,-999.25
5626.1508,-999.25,-999.25
5626.3032,-999.25,-999.25
5626.4556,-999.25,-999.25
5626.608,-999.25,-999.25
5626.7604,-999.25,-999.25
5626.9128,-999.25,-999.25
5627.0652,-999.25,-999.25
5627.2176,-999.25,-999.25
5627.37,-999.25,-999.25
5627.5224,-999.25,-999.25
5627.6748,-999.25,-999.25
5627.8272,-999.25,-999.25
5627.9796,-999.25,-999.25
5628.132,-999.25,-999.25
5628.2844,-999.25,-999.25
5628.4368,-999.25,-999.25
5628.5892,-999.25,-999.25
5628.7416,-999.25,-999.25
5628.894,-999.25,-999.25
5629.0464,-999.25,-999.25
5629.1988,-999.25,-999.25
5629.3512,-999.25,-999.25
5629.5036,-999.25,-999.25
5629.656,-999.25,-999.25
5629.8084,-999.25,-999.25
5629.9608,-999.25,-999.25
5630.1132,-999.25,-999.25
5630.2656,-999.25,-999.25
5630.418,-999.25,-999.25
5630.5704,-999.25,-999.25
5630.7228,-999.25,-999.25
5630.8752,-999.25,-999.25
5631.0276,-999.25,-999.25
5631.18,-999.25,-999.25
5631.3324,-999.25,-999.25
5631.4848,-999.25,-999.25
5631.6372,-999.25,-999.25
5631.7896,-999.25,-999.25
5631.942,-999.25,-999.25
5632.0944,-999.25,-999.25
5632.2468,-999.25,-999.25
5632.3992,-999.25,-999.25
5632.5516,-999.25,-999.25
5632.704,-999.25,-999.25
5632.8564,-999.25,-999.25
5633.0088,-999.25,-999.25
5633.1612,-999.25,-999.25
5633.3136,-999.25,-999.25
5633.466,-999.25,-999.25
5633.6184,-999.25,-999.25
5633.7708,-999.25,-999.25
5633.9232,-999.25,-999.25
5634.0756,-999.25,-999.25
5634.228,-999.25,-999.25
5634.3804,-999.25,-999.25
5634.5328,-999.25,-999.25
5634.6852,-999.25,-999.25
5634.8376,-999.25,-999.25
5634.99,-999.25,-999.25
5635.1424,-999.25,-999.25
5635.2948,-999.25,-999.25
5635.4472,-999.25,-999.25
5635.5996,-999.25,-999.25
5635.752,-999.25,-999.25
5635.9044,-999.25,-999.25
5636.0568,-999.25,-999.25
5636.2092,-999.25,-999.25
5636.3616,-999.25,-999.25
5636.514,-999.25,-999.25
5636.6664,-999.25,-999.25
5636.8188,-999.25,-999.25
5636.9712,-999.25,-999.25
5637.1236,-999.25,-999.25
5637.276,-999.25,-999.25
5637.4284,-999.25,-999.25
5637.5808,-999.25,-999.25
5637.7332,-999.25,-999.25
5637.8856,-999.25,-999.25
5638.038,-999.25,-999.25
5638.1904,-999.25,-999.25
5638.3428,-999.25,-999.25
5638.4952,-999.25,-999.25
5638.6476,-999.25,-999.25
5638.8,-999.25,-999.25
5638.9524,-999.25,-999.25
5639.1048,-999.25,-999.25
5639.2572,-999.25,-999.25
5639.4096,-999.25,-999.25
5639.562,-999.25,-999.25
5639.7144,-999.25,-999.25
5639.8668,-999.25,-999.25
5640.0192,-999.25,-999.25
5640.1716,-999.25,-999.25
5640.324,-999.25,-999.25
5640.4764,-999.25,-999.25
5640.6288,-999.25,-999.25
5640.7812,-999.25,-999.25
5640.9336,-999.25,-999.25
5641.086,-999.25,-999.25
5641.2384,-999.25,-999.25
5641.3908,-999.25,-999.25
5641.5432,-999.25,-999.25
5641.6956,-999.25,-999.25
5641.848,-999.25,-999.25
5642.0004,-999.25,-999.25
5642.1528,-999.25,-999.25
5642.3052,-999.25,-999.25
5642.4576,-999.25,-999.25
5642.61,-999.25,-999.25
5642.7624,-999.25,-999.25
5642.9148,-999.25,-999.25
5643.0672,-999.25,-999.25
5643.2196,-999.25,-999.25
5643.372,-999.25,-999.25
5643.5244,-999.25,-999.25
5643.6768,-999.25,-999.25
5643.8292,-999.25,-999.25
5643.9816,-999.25,-999.25
5644.134,-999.25,-999.25
5644.2864,-999.25,-999.25
5644.4388,-999.25,-999.25
5644.5912,-999.25,-999.25
5644.7436,-999.25,-999.25
5644.896,-999.25,-999.25
5645.0484,-999.25,-999.25
5645.2008,-999.25,-999.25
5645.3532,-999.25,-999.25
5645.5056,-999.25,-999.25
5645.658,-999.25,-999.25
5645.8104,-999.25,-999.25
5645.9628,-999.25,-999.25
5646.1152,-999.25,-999.25
5646.2676,-999.25,-999.25
5646.42,-999.25,-999.25
5646.5724,-999.25,-999.25
5646.7248,-999.25,-999.25
5646.8772,-999.25,-999.25
5647.0296,-999.25,-999.25
5647.182,-999.25,-999.25
5647.3344,-999.25,-999.25
5647.4868,-999.25,-999.25
5647.6392,-999.25,-999.25
5647.7916,-999.25,-999.25
5647.944,-999.25,-999.25
5648.0964,-999.25,-999.25
5648.2488,-999.25,-999.25
5648.4012,-999.25,-999.25
5648.5536,-999.25,-999.25
5648.706,-999.25,-999.25
5648.8584,-999.25,-999.25
5649.0108,-999.25,-999.25
5649.1632,-999.25,-999.25
5649.3156,-999.25,-999.25
5649.468,-999.25,-999.25
5649.6204,-999.25,-999.25
5649.7728,-999.25,-999.25
5649.9252,-999.25,-999.25
5650.0776,-999.25,-999.25
5650.23,-999.25,-999.25
5650.3824,-999.25,-999.25
5650.5348,-999.25,-999.25
5650.6872,-999.25,-999.25
5650.8396,-999.25,-999.25
5650.992,-999.25,-999.25
5651.1444,-999.25,-999.25
5651.2968,-999.25,-999.25
5651.4492,-999.25,-999.25
5651.6016,-999.25,-999.25
5651.754,-999.25,-999.25
5651.9064,-999.25,-999.25
5652.0588,-999.25,-999.25
5652.2112,-999.25,-999.25
5652.3636,-999.25,-999.25
5652.516,-999.25,-999.25
5652.6684,-999.25,-999.25
5652.8208,-999.25,-999.25
5652.9732,-999.25,-999.25
5653.1256,-999.25,-999.25
5653.278,-999.25,-999.25
5653.4304,-999.25,-999.25
5653.5828,-999.25,-999.25
5653.7352,-999.25,-999.25
5653.8876,-999.25,-999.25
5654.04,-999.25,-999.25
5654.1924,-999.25,-999.25
5654.3448,-999.25,-999.25
5654.4972,-999.25,-999.25
5654.6496,-999.25,-999.25
5654.802,-999.25,-999.25
5654.9544,-999.25,-999.25
5655.1068,-999.25,-999.25
5655.2592,-999.25,-999.25
5655.4116,-999.25,-999.25
5655.564,-999.25,-999.25
5655.7164,-999.25,-999.25
5655.8688,-999.25,-999.25
5656.0212,-999.25,-999.25
5656.1736,-999.25,-999.25
5656.326,-999.25,-999.25
5656.4784,-999.25,-999.25
5656.6308,-999.25,-999.25
5656.7832,-999.25,-999.25
5656.9356,-999.25,-999.25
5657.088,-999.25,-999.25
5657.2404,-999.25,-999.25
5657.3928,-999.25,-999.25
5657.5452,-999.25,-999.25
5657.6976,-999.25,-999.25
5657.85,-999.25,-999.25
5658.0024,-999.25,-999.25
5658.1548,-999.25,-999.25
5658.3072,-999.25,-999.25
5658.4596,-999.25,-999.25
5658.612,-999.25,-999.25
5658.7644,-999.25,-999.25
5658.9168,-999.25,-999.25
5659.0692,-999.25,-999.25
5659.2216,-999.25,-999.25
5659.374,-999.25,-999.25
5659.5264,-999.25,-999.25
5659.6788,-999.25,-999.25
5659.8312,-999.25,-999.25
5659.9836,-999.25,-999.25
5660.136,-999.25,-999.25
5660.2884,-999.25,-999.25
5660.4408,-999.25,-999.25
5660.5932,-999.25,-999.25
5660.7456,-999.25,-999.25
5660.898,-999.25,-999.25
5661.0504,-999.25,-999.25
5661.2028,-999.25,-999.25
5661.3552,-999.25,-999.25
5661.5076,-999.25,-999.25
5661.66,-999.25,-999.25
5661.8124,-999.25,-999.25
5661.9648,-999.25,-999.25
5662.1172,-999.25,-999.25
5662.2696,-999.25,-999.25
5662.422,-999.25,-999.25
5662.5744,-999.25,-999.25
5662.7268,-999.25,-999.25
5662.8792,-999.25,-999.25
5663.0316,-999.25,-999.25
5663.184,-999.25,-999.25
5663.3364,-999.25,-999.25
5663.4888,-999.25,-999.25
5663.6412,-999.25,-999.25
5663.7936,-999.25,-999.25
5663.946,-999.25,-999.25
5664.0984,-999.25,-999.25
5664.2508,-999.25,-999.25
5664.4032,-999.25,-999.25
5664.5556,-999.25,-999.25
5664.708,-999.25,-999.25
5664.8604,-999.25,-999.25
5665.0128,-999.25,-999.25
5665.1652,-999.25,-999.25
5665.3176,-999.25,-999.25
5665.47,-999.25,-999.25
5665.6224,-999.25,-999.25
5665.7748,-999.25,-999.25
5665.9272,-999.25,-999.25
5666.0796,-999.25,-999.25
5666.232,-999.25,-999.25
5666.3844,-999.25,-999.25
5666.5368,-999.25,-999.25
5666.6892,-999.25,-999.25
5666.8416,-999.25,-999.25
5666.994,-999.25,-999.25
5667.1464,-999.25,-999.25
5667.2988,-999.25,-999.25
5667.4512,-999.25,-999.25
5667.6036,-999.25,-999.25
5667.756,-999.25,-999.25
5667.9084,-999.25,-999.25
5668.0608,-999.25,-999.25
5668.2132,-999.25,-999.25
5668.3656,-999.25,-999.25
5668.518,-999.25,-999.25
5668.6704,-999.25,-999.25
5668.8228,-999.25,-999.25
5668.9752,-999.25,-999.25
5669.1276,-999.25,-999.25
5669.28,-999.25,-999.25
5669.4324,-999.25,-999.25
5669.5848,-999.25,-999.25
5669.7372,-999.25,-999.25
5669.8896,-999.25,-999.25
5670.042,-999.25,-999.25
5670.1944,-999.25,-999.25
5670.3468,-999.25,-999.25
5670.4992,-999.25,-999.25
5670.6516,-999.25,-999.25
5670.804,-999.25,-999.25
5670.9564,-999.25,-999.25
5671.1088,-999.25,-999.25
5671.2612,-999.25,-999.25
5671.4136,-999.25,-999.25
5671.566,-999.25,-999.25
5671.7184,-999.25,-999.25
5671.8708,-999.25,-999.25
5672.0232,-999.25,-999.25
5672.1756,-999.25,-999.25
5672.328,-999.25,-999.25
5672.4804,-999.25,-999.25
5672.6328,-999.25,-999.25
5672.7852,-999.25,-999.25
5672.9376,-999.25,-999.25
5673.09,-999.25,-999.25
5673.2424,-999.25,-999.25
5673.3948,-999.25,-999.25
5673.5472,-999.25,-999.25
5673.6996,-999.25,-999.25
5673.852,-999.25,-999.25
5674.0044,-999.25,-999.25
5674.1568,-999.25,-999.25
5674.3092,-999.25,-999.25
5674.4616,-999.25,-999.25
5674.614,-999.25,-999.25
5674.7664,-999.25,-999.25
5674.9188,-999.25,-999.25
5675.0712,-999.25,-999.25
5675.2236,-999.25,-999.25
5675.376,-999.25,-999.25
5675.5284,-999.25,-999.25
5675.6808,-999.25,-999.25
5675.8332,-999.25,-999.25
5675.9856,-999.25,-999.25
5676.138,-999.25,-999.25
5676.2904,-999.25,-999.25
5676.4428,-999.25,-999.25
5676.5952,-999.25,-999.25
5676.7476,-999.25,-999.25
5676.9,-999.25,-999.25
5677.0524,-999.25,-999.25
5677.2048,-999.25,-999.25
5677.3572,-999.25,-999.25
5677.5096,-999.25,-999.25
5677.662,-999.25,-999.25
5677.8144,-999.25,-999.25
5677.9668,-999.25,-999.25
5678.1192,-999.25,-999.25
5678.2716,-999.25,-999.25
5678.424,-999.25,-999.25
5678.5764,-999.25,-999.25
5678.7288,-999.25,-999.25
5678.8812,-999.25,-999.25
5679.0336,-999.25,-999.25
5679.186,-999.25,-999.25
5679.3384,-999.25,-999.25
5679.4908,-999.25,-999.25
5679.6432,-999.25,-999.25
5679.7956,-999.25,-999.25
5679.948,-999.25,-999.25
5680.1004,-999.25,-999.25
5680.2528,-999.25,-999.25
5680.4052,-999.25,-999.25
5680.5576,-999.25,-999.25
5680.71,-999.25,-999.25
5680.8624,-999.25,-999.25
5681.0148,-999.25,-999.25
5681.1672,-999.25,-999.25
5681.3196,-999.25,-999.25
5681.472,-999.25,-999.25
5681.6244,-999.25,-999.25
5681.7768,-999.25,-999.25
5681.9292,-999.25,-999.25
5682.0816,-999.25,-999.25
5682.234,-999.25,-999.25
5682.3864,-999.25,-999.25
5682.5388,-999.25,-999.25
5682.6912,-999.25,-999.25
5682.8436,-999.25,-999.25
5682.996,-999.25,-999.25
5683.1484,-999.25,-999.25
5683.3008,-999.25,-999.25
5683.4532,-999.25,-999.25
5683.6056,-999.25,-999.25
5683.758,-999.25,-999.25
5683.9104,-999.25,-999.25
5684.0628,-999.25,-999.25
5684.2152,-999.25,-999.25
5684.3676,-999.25,-999.25
5684.52,-999.25,-999.25
5684.6724,-999.25,-999.25
5684.8248,-999.25,-999.25
5684.9772,-999.25,-999.25
5685.1296,-999.25,-999.25
5685.282,-999.25,-999.25
5685.4344,-999.25,-999.25
5685.5868,-999.25,-999.25
5685.7392,-999.25,-999.25
5685.8916,-999.25,-999.25
5686.044,-999.25,-999.25
5686.1964,-999.25,-999.25
5686.3488,-999.25,-999.25
5686.5012,-999.25,-999.25
5686.6536,-999.25,-999.25
5686.806,-999.25,-999.25
5686.9584,-999.25,-999.25
5687.1108,-999.25,-999.25
5687.2632,-999.25,-999.25
5687.4156,-999.25,-999.25
5687.568,-999.25,-999.25
5687.7204,-999.25,-999.25
5687.8728,-999.25,-999.25
5688.0252,-999.25,-999.25
5688.1776,-999.25,-999.25
5688.33,-999.25,-999.25
5688.4824,-999.25,-999.25
5688.6348,-999.25,-999.25
5688.7872,-999.25,-999.25
5688.9396,-999.25,-999.25
5689.092,-999.25,-999.25
5689.2444,-999.25,-999.25
5689.3968,-999.25,-999.25
5689.5492,-999.25,-999.25
5689.7016,-999.25,-999.25
5689.854,-999.25,-999.25
5690.0064,-999.25,-999.25
5690.1588,-999.25,-999.25
5690.3112,-999.25,-999.25
5690.4636,-999.25,-999.25
5690.616,-999.25,-999.25
5690.7684,-999.25,-999.25
5690.9208,-999.25,-999.25
5691.0732,-999.25,-999.25
5691.2256,-999.25,-999.25
5691.378,-999.25,-999.25
5691.5304,-999.25,-999.25
5691.6828,-999.25,-999.25
5691.8352,-999.25,-999.25
5691.9876,-999.25,-999.25
5692.14,-999.25,-999.25
5692.2924,-999.25,-999.25
5692.4448,-999.25,-999.25
5692.5972,-999.25,-999.25
5692.7496,-999.25,-999.25
5692.902,-999.25,-999.25
5693.0544,-999.25,-999.25
5693.2068,-999.25,-999.25
5693.3592,-999.25,-999.25
5693.5116,-999.25,-999.25
5693.664,-999.25,-999.25
5693.8164,-999.25,-999.25
5693.9688,-999.25,-999.25
5694.1212,-999.25,-999.25
5694.2736,-999.25,-999.25
5694.426,-999.25,-999.25
5694.5784,-999.25,-999.25
5694.7308,-999.25,-999.25
5694.8832,-999.25,-999.25
5695.0356,-999.25,-999.25
5695.188,-999.25,-999.25
5695.3404,-999.25,-999.25
5695.4928,-999.25,-999.25
5695.6452,-999.25,-999.25
5695.7976,-999.25,-999.25
5695.95,-999.25,-999.25
5696.1024,-999.25,-999.25
5696.2548,-999.25,-999.25
5696.4072,-999.25,-999.25
5696.5596,-999.25,-999.25
5696.712,-999.25,-999.25
5696.8644,-999.25,-999.25
5697.0168,-999.25,-999.25
5697.1692,-999.25,-999.25
5697.3216,-999.25,-999.25
5697.474,-999.25,-999.25
5697.6264,-999.25,-999.25
5697.7788,-999.25,-999.25
5697.9312,-999.25,-999.25
5698.0836,-999.25,-999.25
5698.236,-999.25,-999.25
5698.3884,-999.25,-999.25
5698.5408,-999.25,-999.25
5698.6932,-999.25,-999.25
5698.8456,-999.25,-999.25
5698.998,-999.25,-999.25
5699.1504,-999.25,-999.25
5699.3028,-999.25,-999.25
5699.4552,-999.25,-999.25
5699.6076,-999.25,-999.25
5699.76,-999.25,-999.25
5699.9124,-999.25,-999.25
5700.0648,50.965156555,1.4000813961
5700.2172,51.481632233,1.3852280378
5700.3696,51.95615387,1.3727612495
5700.522,52.255172729,1.4278868437
5700.6744,52.51486969,1.6167559624
5700.8268,52.765445709,2.0068423748
5700.9792,52.918766022,2.3516073227
5701.1316,53.066963196,2.0897371769
5701.284,53.323234558,1.5600342751
5701.4364,54.023475647,1.3003380299
5701.5888,54.912406921,1.228930831
5701.7412,55.773349762,1.2268049717
5701.8936,56.429447174,1.225238204
5702.046,56.93862915,1.1817190647
5702.1984,57.406158447,1.1400699615
5702.3508,57.704143524,1.1758277416
5702.5032,57.659965515,1.3007737398
5702.6556,57.057483673,1.4811574221
5702.808,55.917713165,1.6350884438
5702.9604,54.348693848,1.7228068113
5703.1128,52.568714142,1.7649732828
5703.2652,50.753360748,1.7921441793
5703.4176,49.048065186,1.8046275377
5703.57,47.462020874,1.7797837257
5703.7224,45.951904297,1.7709670067
5703.8748,44.567432404,1.7870136499
5704.0272,43.497497559,1.8120183945
5704.1796,42.849262238,1.8286104202
5704.332,42.528499603,1.8254621029
5704.4844,42.293331146,1.8289276361
5704.6368,42.067508698,1.8373336792
5704.7892,41.915882111,1.8256583214
5704.9416,41.872394562,1.8091175556
5705.094,41.899539948,1.8128757477
5705.2464,41.860656738,1.8221652508
5705.3988,41.708679199,1.812441349
5705.5512,41.499507904,1.79293859
5705.7036,41.381778717,1.7611917257
5705.856,41.517871857,1.7329370975
5706.0084,41.862625122,1.7338162661
5706.1608,42.260772705,1.7684627771
5706.3132,42.565700531,1.8070759773
5706.4656,42.71629715,1.8171974421
5706.618,42.689407349,1.8023478985
5706.7704,42.628112793,1.7757111788
5706.9228,42.767158508,1.7393382788
5707.0752,43.019882202,1.7314674854
5707.2276,43.103034973,1.7446169853
5707.38,42.840717316,1.7593023777
5707.5324,42.493350983,1.7519000769
5707.6848,42.165836334,1.7347857952
5707.8372,41.853981018,1.7278405428
5707.9896,41.523426056,1.7411034107
5708.142,41.292144775,1.8045338392
5708.2944,41.060695648,1.8628894091
5708.4468,40.716861725,1.813144207
5708.5992,40.459949493,1.6970871687
5708.7516,40.588661194,1.6084986925
5708.904,41.147003174,1.5576575994
5709.0564,41.791584015,1.5301117897
5709.2088,42.320598602,1.5289920568
5709.3612,42.698581696,1.5666205883
5709.5136,43.050796509,1.6180564165
5709.666,43.388507843,1.6451303959
5709.8184,43.734989166,1.6627930403
5709.9708,43.943771362,1.6820527315
5710.1232,43.909191132,1.69622612
5710.2756,43.595672607,1.7068691254
5710.428,43.082447052,1.7319309711
5710.5804,42.42824173,1.7789676189
5710.7328,41.678798676,1.8407711983
5710.8852,40.924938202,1.9142290354
5711.0376,40.247383118,1.9796801805
5711.19,39.715286255,2.0024034977
5711.3424,39.330917358,1.9862998724
5711.4948,39.187049866,1.9552406073
5711.6472,39.223045349,1.9561265707
5711.7996,39.301624298,2.009665966
5711.952,39.306987762,2.0757234097
5712.1044,39.262359619,2.1049561501
5712.2568,39.320934296,2.0962934494
5712.4092,39.517051697,2.0692400932
5712.5616,39.776752472,2.0036439896
5712.714,39.979736328,1.9217461348
5712.8664,40.00402832,1.8694285154
5713.0188,39.809253693,1.8572071791
5713.1712,39.436511993,1.869114399
5713.3236,39.017177582,1.8795235157
5713.476,38.680606842,1.8852305412
5713.6284,38.540691376,1.8739427328
5713.7808,38.557712555,1.8423968554
5713.9332,38.563358307,1.8064277172
5714.0856,38.43000412,1.7922914028
5714.238,38.211769104,1.8242976665
5714.3904,38.099674225,1.8891844749
5714.5428,38.156589508,1.96383214
5714.6952,38.271644592,2.0121471882
5714.8476,38.254673004,2.0216546059
5715,38.051017761,2.0053782463
5715.1524,37.759449005,1.9703066349
5715.3048,37.54202652,1.9296863079
5715.4572,37.518119812,1.8744940758
5715.6096,37.699008942,1.8150002956
5715.762,38.033916473,1.7745337486
5715.9144,38.387138367,1.7549128532
5716.0668,38.706821442,1.7498121262
5716.2192,39.063678741,1.7372697592
5716.3716,39.558799744,1.7066450119
5716.524,40.152107239,1.6844741106
5716.6764,40.692634583,1.6719082594
5716.8288,41.070682526,1.6486170292
5716.9812,41.265319824,1.6451809406
5717.1336,41.273715973,1.675514698
5717.286,41.084236145,1.7035351992
5717.4384,40.805274963,1.7019956112
5717.5908,40.581951141,1.6813129187
5717.7432,40.53042984,1.6704154015
5717.8956,40.678459167,1.656865716
5718.048,40.974647522,1.6323758364
5718.2004,41.368003845,1.6195526123
5718.3528,41.863246918,1.6117123365
5718.5052,42.500797272,1.6090928316
5718.6576,43.244159698,1.6426075697
5718.81,43.994926453,1.6780101061
5718.9624,44.707138062,1.6766769886
5719.1148,45.400699615,1.6628218889
5719.2672,46.060260773,1.6371718645
5719.4196,46.628246307,1.6095234156
5719.572,47.074928284,1.6062310934
5719.7244,47.410572052,1.6116927862
5719.8768,47.687168121,1.5901623964
5720.0292,48.005592346,1.5478563309
5720.1816,48.434391022,1.525108695
5720.334,48.956863403,1.5227009058
5720.4864,49.521709442,1.4993311167
5720.6388,50.124725342,1.4572241306
5720.7912,50.747013092,1.4294579029
5720.9436,51.319717407,1.4212872982
5721.096,51.772033691,1.4557409286
5721.2484,52.040115356,1.5840092897
5721.4008,52.056865692,1.7636022568
5721.5532,51.824001312,1.8329724073
5721.7056,51.518196106,1.7344939709
5721.858,51.325042725,1.5719269514
5722.0104,51.296665192,1.4512337446
5722.1628,51.337505341,1.4172497988
5722.3152,51.366516113,1.4755425453
5722.4676,51.371772766,1.6125570536
5722.62,51.344459534,1.7347078323
5722.7724,51.377666473,1.7218105793
5722.9248,51.530044556,1.6169344187
5723.0772,51.752227783,1.5372254848
5723.2296,51.916603088,1.5014574528
